"sighting_uuid","app_id","beacon_mac","beacon_mac_normalized","tracking_request_uuid","registered_device_uuid","owner_user_uuid","observer_user_uuid","scanner_kind","scanner_id","school_id","source","frame_type","rssi","latitude","longitude","location_accuracy_meters","location_captured_at","observed_at","raw_payload","created_at","client_event_id"
"na-est-1.bsg_c675859b-8896-4fc8-a35a-5bd935302ced","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-34","42.6940037","-83.2532214","3.79","1782823739","1782823738","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847674062, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_vector_change"", ""is_moving"": true, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 1, ""matched_at_ms"": 1782823739814, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 3000}","1782847674","native_01f41dd8-04fa-4db4-a791-0a692c18418b"
"na-est-1.bsg_93d0a4a5-2ca7-4794-8616-e71e3286dded","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-42","42.6940037","-83.2532214","3.79","1782823739","1782823739","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847674062, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 56, ""sampling_temperature_c"": 26}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""sensor_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 0, ""matched_at_ms"": 1782823739814, ""accuracy_meters"": 3.79}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 30000}","1782847674","native_6b4509a6-cda3-4d22-9656-d10dbac29de4"
"na-est-1.bsg_17d73e04-b086-4136-974e-b0701e958070","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-54","42.6735092","-83.197962","8.73","1782824806","1782824807","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847674063, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_sample_initial"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 0, ""matched_at_ms"": 1782824806810, ""accuracy_meters"": 8.73}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 30000}","1782847674","native_ed526805-157b-4c50-b02b-98ccd0123610"
"na-est-1.bsg_f21c5d92-024d-4fad-a16f-1749cf299730","juise-customer-app","D4:4A:85:D8:88:A8","D44A85D888A8",NULL,"na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543","na-est-1.usr_adfb3293-f40f-4e36-af28-9dfb45b322d1","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-49","42.6734969","-83.198049","4.5","1782824836","1782824807","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:D8:88:A8"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""99%"", ""updated_at_ms"": 1782847674063, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 71.8, ""sampling_temperature_c"": 22.5}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""sensor_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 29, ""matched_at_ms"": 1782824836809, ""accuracy_meters"": 4.5}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543:D44A85D888A8"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543"", ""upload_interval_target_ms"": 30000}","1782847674","native_ffad4f7a-caed-4a1a-905d-dc36f5616374"
"na-est-1.bsg_7427ed30-e75b-411b-936e-f9a886d8f251","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-53","42.6734969","-83.198049","4.5","1782824836","1782824807","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847674063, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 53.7, ""sampling_temperature_c"": 27.5}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""sensor_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 29, ""matched_at_ms"": 1782824836809, ""accuracy_meters"": 4.5}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 30000}","1782847674","native_1a12c166-ff60-4f7b-a7c9-c723cab3d5a3"
"na-est-1.bsg_a3371de2-ae68-4dde-b9f3-c8ba0c61d9b4","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-device-info","-54","42.6734969","-83.198049","4.5","1782824836","1782824837","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""Beacon_m2_1"", ""environment"": null, ""frame_count"": 1, ""frame_types"": [""moko-device-info""], ""motion_state"": {""source"": ""unknown"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 1, ""matched_at_ms"": 1782824836809, ""accuracy_meters"": 4.5}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 30000}","1782847674","native_d298c987-9738-4d91-8dd5-e2f3ee3db19e"
"na-est-1.bsg_7cfabee7-00be-48a3-a2ea-8145f8efe993","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-60","42.6734929","-83.1980544","4.15","1782824866","1782824843","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847674063, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 53.7, ""sampling_temperature_c"": 27.5}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""sensor_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 23, ""matched_at_ms"": 1782824866810, ""accuracy_meters"": 4.15}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 30000}","1782847674","native_fd73effb-abea-4481-9f10-c73b898d8724"
"na-est-1.bsg_278f258c-6ac9-437b-a953-6da08053e01b","juise-customer-app","D4:4A:85:D8:88:A8","D44A85D888A8",NULL,"na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543","na-est-1.usr_adfb3293-f40f-4e36-af28-9dfb45b322d1","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-46","42.6734929","-83.1980544","4.15","1782824866","1782824851","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:D8:88:A8"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""99%"", ""updated_at_ms"": 1782847674063, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 71.9, ""sampling_temperature_c"": 22.5}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""sensor_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 15, ""matched_at_ms"": 1782824866810, ""accuracy_meters"": 4.15}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543:D44A85D888A8"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543"", ""upload_interval_target_ms"": 30000}","1782847674","native_fbe0034e-c1e8-4747-99f9-8144ddb64703"
"na-est-1.bsg_0762c777-045b-4ef7-b2ce-8153967bd5a6","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-53","42.6734929","-83.1980544","4.15","1782824866","1782824867","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847674063, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 1, ""matched_at_ms"": 1782824866810, ""accuracy_meters"": 4.15}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 30000}","1782847674","native_b48bf183-bcbd-4c0a-9b69-ba2453f030a6"
"na-est-1.bsg_eaa21b9d-5f80-4dd9-ac96-e42222050916","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-53","42.6734933","-83.1980556","3.77","1782824896","1782824889","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847674063, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 53.7, ""sampling_temperature_c"": 27.5}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""sensor_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 7, ""matched_at_ms"": 1782824896810, ""accuracy_meters"": 3.77}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 30000}","1782847674","native_9fb80ab3-9272-49fa-b47d-7c92c7f27e23"
"na-est-1.bsg_487ef556-d524-4212-87c4-24a5f10093d8","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-48","42.6734933","-83.1980556","3.77","1782824896","1782824898","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847674063, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 2, ""matched_at_ms"": 1782824896810, ""accuracy_meters"": 3.77}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 30000}","1782847674","native_f4113eb9-aed3-43f0-b78c-4fd6e2a6f5dc"
"na-est-1.bsg_7c791a83-18e7-49cc-b034-9bdef95e72a2","juise-customer-app","D4:4A:85:D8:88:A8","D44A85D888A8",NULL,"na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543","na-est-1.usr_adfb3293-f40f-4e36-af28-9dfb45b322d1","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-45","42.6734936","-83.1980599","3.51","1782824927","1782824900","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:D8:88:A8"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""99%"", ""updated_at_ms"": 1782847674063, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 71.9, ""sampling_temperature_c"": 22.5}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""sensor_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 27, ""matched_at_ms"": 1782824927810, ""accuracy_meters"": 3.51}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543:D44A85D888A8"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543"", ""upload_interval_target_ms"": 30000}","1782847674","native_4bc58626-a0ff-43d3-bce5-d3d962963601"
"na-est-1.bsg_e7a425e4-14de-4c00-bf0a-62225e1fbf8f","juise-customer-app","E0:4F:B7:4A:27:AD","E04FB74A27AD",NULL,"na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-acc","-49","42.6734936","-83.1980599","3.51","1782824927","1782824929","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""E0:4F:B7:4A:27:AD"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": null, ""environment"": {""source"": ""advertisement"", ""battery"": ""2655 mV"", ""updated_at_ms"": 1782847674064, ""sampling_rate_hz"": 10, ""device_temperature_c"": null, ""sampling_humidity_pct"": null, ""sampling_temperature_c"": null}, ""frame_count"": 1, ""frame_types"": [""moko-acc""], ""motion_state"": {""source"": ""acc_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": null, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 2, ""matched_at_ms"": 1782824927810, ""accuracy_meters"": 3.51}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520:E04FB74A27AD"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_5d415c7d-3e9e-4af8-be4c-f982359cd520"", ""upload_interval_target_ms"": 30000}","1782847674","native_78bf303b-b4a3-44e3-bf7f-430520240705"
"na-est-1.bsg_ce71669e-37d4-4103-b4df-85c65fe16c6e","juise-customer-app","D4:4A:85:BF:31:03","D44A85BF3103",NULL,"na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-54","42.6734951","-83.198062","3.49","1782824959","1782824937","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:BF:31:03"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""3004 mV"", ""updated_at_ms"": 1782847674064, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 53.7, ""sampling_temperature_c"": 27.1}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""sensor_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 23, ""matched_at_ms"": 1782824959810, ""accuracy_meters"": 3.49}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a:D44A85BF3103"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_7e729ad0-d25d-4848-921a-2b9a27eb993a"", ""upload_interval_target_ms"": 30000}","1782847674","native_84e5f297-a784-4f06-95a5-3c28422c0ca4"
"na-est-1.bsg_3fabd683-6d27-4590-a474-6d33248cf45c","juise-customer-app","D4:4A:85:D8:88:A8","D44A85D888A8",NULL,"na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543","na-est-1.usr_adfb3293-f40f-4e36-af28-9dfb45b322d1","na-est-1.usr_e4e36960-2305-4ebe-9841-d025697b50e6","user_phone","phone_android_mq5h3sup_73zwkqkv","ou","registered_beacon_background","moko-sensor-info","-49","42.6734951","-83.198062","3.49","1782824959","1782824944","{""source"": ""android_native_outbox"", ""platform"": ""android"", ""device_id"": ""D4:4A:85:D8:88:A8"", ""scanner_id"": ""phone_android_mq5h3sup_73zwkqkv"", ""device_name"": ""MK Sensor"", ""environment"": {""source"": ""advertisement"", ""battery"": ""99%"", ""updated_at_ms"": 1782847674064, ""sampling_rate_hz"": null, ""device_temperature_c"": null, ""sampling_humidity_pct"": 71.8, ""sampling_temperature_c"": 22.5}, ""frame_count"": 1, ""frame_types"": [""moko-sensor-info""], ""motion_state"": {""source"": ""sensor_static"", ""is_moving"": false, ""rssi_delta_dbm"": null, ""motion_trigger_count"": 0, ""motion_trigger_changed"": false, ""acceleration_magnitude_g"": null, ""acceleration_vector_delta_g"": null}, ""location_mode"": ""background_anchor"", ""location_anchor"": {""source"": ""current_position"", ""age_seconds"": 15, ""matched_at_ms"": 1782824959810, ""accuracy_meters"": 3.49}, ""tracking_source"": ""registered_device"", ""tracking_target_key"": ""registered:na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543:D44A85D888A8"", ""tracking_request_uuid"": null, ""registered_device_uuid"": ""na-est-1.rdv_146903bb-1a89-4b06-b13b-a91c6368c543"", ""upload_interval_target_ms"": 30000}","1782847674","native_88f04841-e956-43fd-811a-31610b2fa98d"
